filepath,dataset,labels
dataset/train/basketball/basketball_159.jpg,train,basketball
dataset/train/basketball/basketball_162.jpg,train,basketball
dataset/train/basketball/basketball_165.jpg,train,basketball
dataset/train/basketball/basketball_166.jpg,train,basketball
dataset/train/basketball/basketball_168.jpg,train,basketball
dataset/train/basketball/basketball_169.jpg,train,basketball
dataset/train/basketball/basketball_17.jpg,train,basketball
dataset/train/basketball/basketball_171.jpg,train,basketball
dataset/train/basketball/basketball_172.jpg,train,basketball
dataset/train/basketball/basketball_174.jpg,train,basketball
dataset/train/basketball/basketball_176.jpg,train,basketball
dataset/train/basketball/basketball_177.jpg,train,basketball
dataset/train/basketball/basketball_178.jpg,train,basketball
dataset/train/basketball/basketball_179.jpg,train,basketball
dataset/train/basketball/basketball_181.jpg,train,basketball
dataset/train/basketball/basketball_183.jpg,train,basketball
dataset/train/basketball/basketball_184.jpg,train,basketball
dataset/train/basketball/basketball_185.jpg,train,basketball
dataset/train/basketball/basketball_187.jpg,train,basketball
dataset/train/basketball/basketball_189.jpg,train,basketball
dataset/train/basketball/basketball_193.jpg,train,basketball
dataset/train/basketball/basketball_194.jpg,train,basketball
dataset/train/basketball/basketball_195.jpg,train,basketball
dataset/train/basketball/basketball_196.jpg,train,basketball
dataset/train/basketball/basketball_197.jpg,train,basketball
dataset/train/basketball/basketball_199.jpg,train,basketball
dataset/train/basketball/basketball_200.jpg,train,basketball
dataset/train/basketball/basketball_201.jpg,train,basketball
dataset/train/basketball/basketball_203.jpg,train,basketball
dataset/train/basketball/basketball_205.jpg,train,basketball
dataset/train/basketball/basketball_206.jpg,train,basketball
dataset/train/basketball/basketball_21.jpg,train,basketball
dataset/train/basketball/basketball_210.jpg,train,basketball
dataset/train/basketball/basketball_211.jpg,train,basketball
dataset/train/basketball/basketball_213.jpg,train,basketball
dataset/train/basketball/basketball_214.jpg,train,basketball
dataset/train/basketball/basketball_215.jpg,train,basketball
dataset/train/basketball/basketball_216.jpg,train,basketball
dataset/train/basketball/basketball_22.jpg,train,basketball
dataset/train/basketball/basketball_220.jpg,train,basketball
dataset/train/basketball/basketball_221.jpg,train,basketball
dataset/train/basketball/basketball_222.jpg,train,basketball
dataset/train/basketball/basketball_225.jpg,train,basketball
dataset/train/basketball/basketball_226.jpg,train,basketball
dataset/train/basketball/basketball_231.jpg,train,basketball
dataset/train/basketball/basketball_232.jpg,train,basketball
dataset/train/basketball/basketball_233.jpg,train,basketball
dataset/train/basketball/basketball_237.jpg,train,basketball
dataset/train/basketball/basketball_238.jpg,train,basketball
dataset/train/basketball/basketball_242.jpg,train,basketball
dataset/train/basketball/basketball_243.jpg,train,basketball
dataset/train/basketball/basketball_245.jpg,train,basketball
dataset/train/basketball/basketball_246.jpg,train,basketball
dataset/train/basketball/basketball_248.jpg,train,basketball
dataset/train/basketball/basketball_249.jpg,train,basketball
dataset/train/basketball/basketball_25.jpg,train,basketball
dataset/train/basketball/basketball_251.jpg,train,basketball
dataset/train/basketball/basketball_252.jpg,train,basketball
dataset/train/basketball/basketball_257.jpg,train,basketball
dataset/train/basketball/basketball_258.jpg,train,basketball
dataset/train/basketball/basketball_263.jpg,train,basketball
dataset/train/basketball/basketball_264.jpg,train,basketball
dataset/train/basketball/basketball_268.jpg,train,basketball
dataset/train/basketball/basketball_270.jpg,train,basketball
dataset/train/basketball/basketball_273.jpg,train,basketball
dataset/train/basketball/basketball_277.jpg,train,basketball
dataset/train/basketball/basketball_278.jpg,train,basketball
dataset/train/basketball/basketball_279.jpg,train,basketball
dataset/train/basketball/basketball_280.jpg,train,basketball
dataset/train/basketball/basketball_282.jpg,train,basketball
dataset/train/basketball/basketball_283.jpg,train,basketball
dataset/train/basketball/basketball_284.jpg,train,basketball
dataset/train/basketball/basketball_285.jpg,train,basketball
dataset/train/basketball/basketball_287.jpg,train,basketball
dataset/train/basketball/basketball_288.jpg,train,basketball
dataset/train/basketball/basketball_290.jpg,train,basketball
dataset/train/basketball/basketball_293.jpg,train,basketball
dataset/train/basketball/basketball_295.jpg,train,basketball
dataset/train/basketball/basketball_300.jpg,train,basketball
dataset/train/basketball/basketball_302.jpg,train,basketball
dataset/train/basketball/basketball_303.jpg,train,basketball
dataset/train/basketball/basketball_304.jpg,train,basketball
dataset/train/basketball/basketball_307.jpg,train,basketball
dataset/train/basketball/basketball_308.jpg,train,basketball
dataset/train/basketball/basketball_309.jpg,train,basketball
dataset/train/basketball/basketball_311.jpg,train,basketball
dataset/train/basketball/basketball_315.jpg,train,basketball
dataset/train/basketball/basketball_316.jpg,train,basketball
dataset/train/basketball/basketball_318.jpg,train,basketball
dataset/train/basketball/basketball_320.jpg,train,basketball
dataset/train/basketball/basketball_321.jpg,train,basketball
dataset/train/basketball/basketball_322.jpg,train,basketball
dataset/train/basketball/basketball_323.jpg,train,basketball
dataset/train/basketball/basketball_324.jpg,train,basketball
dataset/train/basketball/basketball_325.jpg,train,basketball
dataset/train/basketball/basketball_329.jpg,train,basketball
dataset/train/basketball/basketball_331.jpg,train,basketball
dataset/train/basketball/basketball_332.jpg,train,basketball
dataset/train/basketball/basketball_334.jpg,train,basketball
dataset/train/basketball/basketball_335.jpg,train,basketball
dataset/train/basketball/basketball_339.jpg,train,basketball
dataset/train/basketball/basketball_342.jpg,train,basketball
dataset/train/basketball/basketball_343.jpg,train,basketball
dataset/train/basketball/basketball_344.jpg,train,basketball
dataset/train/basketball/basketball_346.jpg,train,basketball
dataset/train/basketball/basketball_348.jpg,train,basketball
dataset/train/basketball/basketball_349.jpg,train,basketball
dataset/train/basketball/basketball_35.jpg,train,basketball
dataset/train/basketball/basketball_351.jpg,train,basketball
dataset/train/basketball/basketball_352.jpg,train,basketball
dataset/train/basketball/basketball_353.jpg,train,basketball
dataset/train/basketball/basketball_355.jpg,train,basketball
dataset/train/basketball/basketball_356.jpg,train,basketball
dataset/train/basketball/basketball_360.jpg,train,basketball
dataset/train/basketball/basketball_362.jpg,train,basketball
dataset/train/basketball/basketball_363.jpg,train,basketball
dataset/train/basketball/basketball_365.jpg,train,basketball
dataset/train/basketball/basketball_366.jpg,train,basketball
dataset/train/basketball/basketball_367.jpg,train,basketball
dataset/train/basketball/basketball_368.jpg,train,basketball
dataset/train/basketball/basketball_369.jpg,train,basketball
dataset/train/basketball/basketball_37.jpg,train,basketball
dataset/train/basketball/basketball_371.jpg,train,basketball
dataset/train/basketball/basketball_374.jpg,train,basketball
dataset/train/basketball/basketball_376.jpg,train,basketball
dataset/train/basketball/basketball_377.jpg,train,basketball
dataset/train/basketball/basketball_379.jpg,train,basketball
dataset/train/basketball/basketball_38.jpg,train,basketball
dataset/train/basketball/basketball_383.jpg,train,basketball
dataset/train/basketball/basketball_384.jpg,train,basketball
dataset/train/basketball/basketball_385.jpg,train,basketball
dataset/train/basketball/basketball_388.jpg,train,basketball
dataset/train/basketball/basketball_390.jpg,train,basketball
dataset/train/basketball/basketball_394.jpg,train,basketball
dataset/train/basketball/basketball_396.jpg,train,basketball
dataset/train/basketball/basketball_4.jpg,train,basketball
dataset/train/basketball/basketball_402.jpg,train,basketball
dataset/train/basketball/basketball_403.jpg,train,basketball
dataset/train/basketball/basketball_406.jpg,train,basketball
dataset/train/basketball/basketball_407.jpg,train,basketball
dataset/train/basketball/basketball_409.jpg,train,basketball
dataset/train/basketball/basketball_411.jpg,train,basketball
dataset/train/basketball/basketball_412.jpg,train,basketball
dataset/train/basketball/basketball_414.jpg,train,basketball
dataset/train/basketball/basketball_416.jpg,train,basketball
dataset/train/basketball/basketball_418.jpg,train,basketball
dataset/train/basketball/basketball_419.jpg,train,basketball
dataset/train/basketball/basketball_420.jpg,train,basketball
dataset/train/basketball/basketball_421.jpg,train,basketball
dataset/train/basketball/basketball_422.jpg,train,basketball
dataset/train/basketball/basketball_427.jpg,train,basketball
dataset/train/basketball/basketball_428.jpg,train,basketball
dataset/train/basketball/basketball_430.jpg,train,basketball
dataset/train/basketball/basketball_432.jpg,train,basketball
dataset/train/basketball/basketball_435.jpg,train,basketball
dataset/train/basketball/basketball_436.jpg,train,basketball
dataset/train/basketball/basketball_437.jpg,train,basketball
dataset/train/basketball/basketball_438.jpg,train,basketball
dataset/train/basketball/basketball_443.jpg,train,basketball
dataset/train/basketball/basketball_447.jpg,train,basketball
dataset/train/basketball/basketball_449.jpg,train,basketball
dataset/train/basketball/basketball_45.jpg,train,basketball
dataset/train/basketball/basketball_451.jpg,train,basketball
dataset/train/basketball/basketball_454.jpg,train,basketball
dataset/train/basketball/basketball_455.jpg,train,basketball
dataset/train/basketball/basketball_456.jpg,train,basketball
dataset/train/basketball/basketball_459.jpg,train,basketball
dataset/train/basketball/basketball_46.jpg,train,basketball
dataset/train/basketball/basketball_461.jpg,train,basketball
dataset/train/basketball/basketball_462.jpg,train,basketball
dataset/train/basketball/basketball_463.jpg,train,basketball
dataset/train/basketball/basketball_464.jpg,train,basketball
dataset/train/basketball/basketball_465.jpg,train,basketball
dataset/train/basketball/basketball_467.jpg,train,basketball
dataset/train/basketball/basketball_47.jpg,train,basketball
dataset/train/basketball/basketball_470.jpg,train,basketball
dataset/train/basketball/basketball_472.jpg,train,basketball
dataset/train/basketball/basketball_473.jpg,train,basketball
dataset/train/basketball/basketball_474.jpg,train,basketball
dataset/train/basketball/basketball_475.jpg,train,basketball
dataset/train/basketball/basketball_477.jpg,train,basketball
dataset/train/basketball/basketball_479.jpg,train,basketball
dataset/train/basketball/basketball_480.jpg,train,basketball
dataset/train/basketball/basketball_482.jpg,train,basketball
dataset/train/basketball/basketball_489.jpg,train,basketball
dataset/train/basketball/basketball_490.jpg,train,basketball
dataset/train/basketball/basketball_491.jpg,train,basketball
dataset/train/basketball/basketball_492.jpg,train,basketball
dataset/train/basketball/basketball_493.jpg,train,basketball
dataset/train/basketball/basketball_50.jpg,train,basketball
dataset/train/basketball/basketball_505.jpg,train,basketball
dataset/train/basketball/basketball_508.jpg,train,basketball
dataset/train/basketball/basketball_514.jpg,train,basketball
dataset/train/basketball/basketball_516.jpg,train,basketball
dataset/train/basketball/basketball_517.jpg,train,basketball
dataset/train/basketball/basketball_518.jpg,train,basketball
dataset/train/basketball/basketball_519.jpg,train,basketball
dataset/train/basketball/basketball_522.jpg,train,basketball
dataset/train/basketball/basketball_523.jpg,train,basketball
dataset/train/basketball/basketball_524.jpg,train,basketball
dataset/train/basketball/basketball_525.jpg,train,basketball
dataset/train/basketball/basketball_526.jpg,train,basketball
dataset/train/basketball/basketball_527.jpg,train,basketball
dataset/train/basketball/basketball_528.jpg,train,basketball
dataset/train/basketball/basketball_529.jpg,train,basketball
dataset/train/basketball/basketball_531.jpg,train,basketball
dataset/train/basketball/basketball_532.jpg,train,basketball
dataset/train/basketball/basketball_534.jpg,train,basketball
dataset/train/basketball/basketball_535.jpg,train,basketball
dataset/train/basketball/basketball_54.jpg,train,basketball
dataset/train/basketball/basketball_540.jpg,train,basketball
dataset/train/basketball/basketball_541.jpg,train,basketball
dataset/train/basketball/basketball_542.jpg,train,basketball
dataset/train/basketball/basketball_544.jpg,train,basketball
dataset/train/basketball/basketball_545.jpg,train,basketball
dataset/train/basketball/basketball_546.jpg,train,basketball
dataset/train/basketball/basketball_549.jpg,train,basketball
dataset/train/basketball/basketball_55.jpg,train,basketball
dataset/train/basketball/basketball_554.jpg,train,basketball
dataset/train/basketball/basketball_555.jpg,train,basketball
dataset/train/basketball/basketball_556.jpg,train,basketball
dataset/train/basketball/basketball_558.jpg,train,basketball
dataset/train/basketball/basketball_560.jpg,train,basketball
dataset/train/basketball/basketball_564.jpg,train,basketball
dataset/train/basketball/basketball_565.jpg,train,basketball
dataset/train/basketball/basketball_568.jpg,train,basketball
dataset/train/basketball/basketball_57.jpg,train,basketball
dataset/train/basketball/basketball_570.jpg,train,basketball
dataset/train/basketball/basketball_573.jpg,train,basketball
dataset/train/basketball/basketball_574.jpg,train,basketball
dataset/train/basketball/basketball_576.jpg,train,basketball
dataset/train/basketball/basketball_578.jpg,train,basketball
dataset/train/basketball/basketball_580.jpg,train,basketball
dataset/train/basketball/basketball_581.jpg,train,basketball
dataset/train/basketball/basketball_589.jpg,train,basketball
dataset/train/basketball/basketball_590.jpg,train,basketball
dataset/train/basketball/basketball_591.jpg,train,basketball
dataset/train/basketball/basketball_6.jpg,train,basketball
dataset/train/basketball/basketball_600.jpg,train,basketball
dataset/train/basketball/basketball_601.jpg,train,basketball
dataset/train/basketball/basketball_602.jpg,train,basketball
dataset/train/basketball/basketball_604.jpg,train,basketball
dataset/train/basketball/basketball_605.jpg,train,basketball
dataset/train/basketball/basketball_606.jpg,train,basketball
dataset/train/basketball/basketball_607.jpg,train,basketball
dataset/train/basketball/basketball_609.jpg,train,basketball
dataset/train/basketball/basketball_610.jpg,train,basketball
dataset/train/basketball/basketball_611.jpg,train,basketball
dataset/train/basketball/basketball_612.jpg,train,basketball
dataset/train/basketball/basketball_617.jpg,train,basketball
dataset/train/basketball/basketball_620.jpg,train,basketball
dataset/train/basketball/basketball_621.jpg,train,basketball
dataset/train/basketball/basketball_623.jpg,train,basketball
dataset/train/basketball/basketball_626.jpg,train,basketball
dataset/train/basketball/basketball_627.jpg,train,basketball
dataset/train/basketball/basketball_628.jpg,train,basketball
dataset/train/basketball/basketball_631.jpg,train,basketball
dataset/train/basketball/basketball_633.jpg,train,basketball
dataset/train/basketball/basketball_635.jpg,train,basketball
dataset/train/basketball/basketball_636.jpg,train,basketball
dataset/train/basketball/basketball_637.jpg,train,basketball
dataset/train/basketball/basketball_638.jpg,train,basketball
dataset/train/basketball/basketball_639.jpg,train,basketball
dataset/train/basketball/basketball_64.jpg,train,basketball
dataset/train/basketball/basketball_641.jpg,train,basketball
dataset/train/basketball/basketball_642.jpg,train,basketball
dataset/train/basketball/basketball_645.jpg,train,basketball
dataset/train/basketball/basketball_646.jpg,train,basketball
dataset/train/basketball/basketball_648.jpg,train,basketball
dataset/train/basketball/basketball_649.jpg,train,basketball
dataset/train/basketball/basketball_650.jpg,train,basketball
dataset/train/basketball/basketball_651.jpg,train,basketball
dataset/train/basketball/basketball_654.jpg,train,basketball
dataset/train/basketball/basketball_658.jpg,train,basketball
dataset/train/basketball/basketball_659.jpg,train,basketball
dataset/train/basketball/basketball_661.jpg,train,basketball
dataset/train/basketball/basketball_662.jpg,train,basketball
dataset/train/basketball/basketball_665.jpg,train,basketball
dataset/train/basketball/basketball_668.jpg,train,basketball
dataset/train/basketball/basketball_669.jpg,train,basketball
dataset/train/basketball/basketball_67.jpg,train,basketball
dataset/train/basketball/basketball_671.jpg,train,basketball
dataset/train/basketball/basketball_672.jpg,train,basketball
dataset/train/basketball/basketball_675.jpg,train,basketball
dataset/train/basketball/basketball_676.jpg,train,basketball
dataset/train/basketball/basketball_679.jpg,train,basketball
dataset/train/basketball/basketball_681.jpg,train,basketball
dataset/train/basketball/basketball_687.jpg,train,basketball
dataset/train/basketball/basketball_689.jpg,train,basketball
dataset/train/basketball/basketball_694.jpg,train,basketball
dataset/train/basketball/basketball_697.jpg,train,basketball
dataset/train/basketball/basketball_70.jpg,train,basketball
dataset/train/basketball/basketball_71.jpg,train,basketball
dataset/train/basketball/basketball_73.jpg,train,basketball
dataset/train/basketball/basketball_74.jpg,train,basketball
dataset/train/basketball/basketball_75.jpg,train,basketball
dataset/train/basketball/basketball_78.jpg,train,basketball
dataset/train/basketball/basketball_82.jpg,train,basketball
dataset/train/basketball/basketball_83.jpg,train,basketball
dataset/train/basketball/basketball_85.jpg,train,basketball
dataset/train/basketball/basketball_86.jpg,train,basketball
dataset/train/basketball/basketball_88.jpg,train,basketball
dataset/train/basketball/basketball_9.jpg,train,basketball
dataset/train/basketball/basketball_92.jpg,train,basketball
dataset/train/basketball/basketball_97.jpg,train,basketball
dataset/train/billiard_ball/billiard_ball_10.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_100.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1000.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1001.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1003.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1006.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1008.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1009.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1010.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1011.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1015.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1020.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1026.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1029.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1031.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1032.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1039.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1040.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1043.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1047.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1048.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_105.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1050.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1051.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1052.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1054.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1055.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1059.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1061.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1063.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1069.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1070.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1071.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1072.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1073.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1079.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_108.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1081.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1082.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1083.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1084.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1087.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1088.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1089.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_109.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1090.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1091.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1098.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1099.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_11.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1100.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1102.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1106.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1107.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1108.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1109.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_111.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1111.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1115.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1116.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_112.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1120.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1121.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1123.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1124.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1125.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1127.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1128.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_113.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1130.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1133.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1134.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1135.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1136.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1137.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1138.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_114.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1143.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1144.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1145.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1147.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1149.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1150.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1154.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1155.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1156.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1157.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1158.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1163.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1166.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1168.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1169.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_117.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1170.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1174.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1176.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1179.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1180.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1182.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1183.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1185.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1186.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1189.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_119.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1191.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1192.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1193.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1194.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1195.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_12.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_120.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1202.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1205.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1206.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1207.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1208.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1210.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1214.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1216.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1218.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_122.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1220.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1221.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1223.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1226.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1227.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1229.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1230.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1233.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1236.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1237.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1240.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1243.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1245.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1247.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1249.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_125.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1250.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1251.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1252.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1257.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1259.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_126.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1261.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1264.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1266.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1267.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1268.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_127.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1271.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1272.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1273.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1277.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1278.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_128.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1280.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1281.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1285.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1286.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1288.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1289.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1292.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1294.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1296.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1297.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1298.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_130.jpg,train,billiard_ball
dataset/train/billiard_ball/billiard_ball_1300.jpg,train,billiard_ball
